,step,rollout/ep_rew_mean,train/approx_kl,train/clip_fraction,train/entropy_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/value_loss
13,102270,-0.002104571321979165,0.1136874258518219,0.8275496363639832,-20.520204544067383,1.1920928955078125e-07,0.11305923014879227,0.11294857412576675,2.447150393436459e-07
14,109088,-0.00212353328242898,0.4239735007286072,0.9237704277038574,-21.13010025024414,5.960464477539063e-08,0.17155931890010834,0.297801673412323,2.525345337289764e-07
15,115906,-0.002141312463209033,0.17521673440933228,0.8693752288818359,-21.295204162597656,1.7881393432617188e-07,0.08466003090143204,0.147459477186203,2.29080939107007e-07
16,122724,-0.0021648823749274015,0.15790091454982758,0.8495551347732544,-21.410676956176758,0.0,0.2136000245809555,0.13135123252868652,2.5495319277979434e-07
17,129542,-0.0021830000914633274,0.05121839419007301,0.7472572922706604,-21.532146453857422,-1.1920928955078125e-07,0.0490797758102417,0.0725478082895279,2.4946453436314187e-07
18,136360,-0.0022009473759680986,0.056241851300001144,0.7568202018737793,-21.55263900756836,1.1920928955078125e-07,0.08982501924037933,0.07054295390844345,1.2302477614412055e-07
19,143178,-0.0022151500452309847,0.08172958344221115,0.80898118019104,-21.677282333374023,0.0,0.029891541227698326,0.10255948454141617,1.6513104128534906e-07
20,149996,-0.002232428640127182,0.10596413165330887,0.8219859600067139,-21.73014259338379,0.0,0.08662820607423782,0.10461050271987915,1.4163590833504713e-07
21,156814,-0.0022434545680880547,0.06674163788557053,0.7703970074653625,-21.739559173583984,0.0,0.0043388246558606625,0.07923972606658936,1.4820554383732087e-07
22,163632,-0.002264217473566532,0.08781838417053223,0.8127114772796631,-21.80286407470703,0.0,-0.014341938309371471,0.09596577286720276,1.426853799557648e-07
23,170450,-0.002285291673615575,0.055260248482227325,0.7624474763870239,-21.92801284790039,1.1920928955078125e-07,0.09572295844554901,0.06800387054681778,1.5111974960291263e-07
24,177268,-0.0023024799302220345,0.09609062969684601,0.8120563626289368,-22.13225746154785,-2.384185791015625e-07,0.018309688195586205,0.09190112352371216,1.3438534551823977e-07
25,184086,-0.0023166153114289045,0.08131204545497894,0.798611581325531,-22.342905044555664,0.0,0.19601812958717346,0.0896710678935051,1.4317232910343591e-07
26,190904,-0.0023361111525446177,0.07482827454805374,0.7914149165153503,-22.361522674560547,-1.1920928955078125e-07,0.05237071216106415,0.08565466105937958,1.5649609963475086e-07
27,197722,-0.0023476427886635065,0.07382374256849289,0.7828591465950012,-22.506481170654297,5.960464477539063e-08,-0.004520774353295565,0.08401408791542053,1.734176322543135e-07
28,204540,-0.002361586317420006,0.06471572816371918,0.7700792551040649,-22.637062072753906,5.960464477539063e-08,0.10825936496257782,0.07358664274215698,1.1234218533218154e-07
29,211358,-0.0023773000575602055,0.058197271078825,0.7656351327896118,-22.691282272338867,0.0,0.0756000354886055,0.07040543854236603,2.1178537679134024e-07
30,218176,-0.0023876773193478584,0.05163605511188507,0.7531729936599731,-22.82342529296875,-1.1920928955078125e-07,0.09002189338207245,0.06425923854112625,1.8908791332705732e-07
31,224994,-0.0023978124372661114,0.05391579493880272,0.7520827651023865,-22.97500991821289,0.0,0.19753971695899963,0.06908373534679413,1.7312537181624066e-07
32,231812,-0.0024098181165754795,0.04936099052429199,0.7493399977684021,-22.95990562438965,-1.1920928955078125e-07,0.07777088135480881,0.0667755976319313,1.8496685072477703e-07
33,238630,-0.0024222058709710836,0.049441371113061905,0.7485235333442688,-22.775266647338867,-2.384185791015625e-07,0.11526083946228027,0.0628507137298584,1.6733078211927932e-07
34,245448,-0.002434199908748269,0.04723625257611275,0.741302490234375,-22.803451538085938,1.1920928955078125e-07,0.12991715967655182,0.06144421547651291,1.0980210873867691e-07
35,252266,-0.002445972291752696,0.04912622645497322,0.7411753535270691,-22.89948081970215,0.0,-0.010708102025091648,0.057128943502902985,1.4449115326442552e-07
36,259084,-0.0024595134891569614,0.04628302529454231,0.7355089783668518,-22.95145606994629,0.0,0.031291160732507706,0.05802224576473236,1.1881371619892889e-07
37,265902,-0.002472236752510071,0.044600795954465866,0.73460453748703,-22.986560821533203,1.7881393432617188e-07,0.07800716161727905,0.0632060244679451,1.4796077607570624e-07
38,272720,-0.002483205171301961,0.0420733205974102,0.7276963591575623,-22.995567321777344,0.0,0.03052632510662079,0.057488683611154556,1.358693566544389e-07
39,279538,-0.00249072490260005,0.04149994999170303,0.726650059223175,-23.042604446411133,0.0,0.08472748100757599,0.0567525252699852,1.0080643875198803e-07
40,286356,-0.002500146394595504,0.043966084718704224,0.7268994450569153,-23.055599212646484,0.0,-0.04745027422904968,0.0604628287255764,1.2733811161069752e-07
41,293174,-0.002506523858755827,0.04228295758366585,0.719189465045929,-23.021562576293945,5.960464477539063e-08,0.01166647206991911,0.056072309613227844,1.4302393935849977e-07
42,299992,-0.002512372098863125,0.32688823342323303,0.9225188493728638,-23.49038314819336,5.960464477539063e-08,0.4117170572280884,0.23990727961063385,1.5541485254289e-07
43,306810,-0.0025180226657539606,0.26940497756004333,0.907446026802063,-23.66004753112793,0.0,0.13390125334262848,0.19873997569084167,2.0135610157012707e-07
44,313628,-0.002526866737753153,0.04392235353589058,0.7229588627815247,-23.548900604248047,-1.1920928955078125e-07,-0.005354220513254404,0.05562157556414604,8.976699916729558e-08
45,320446,-0.0025339347776025534,0.06300331652164459,0.772318422794342,-23.662870407104492,0.0,0.1423545926809311,0.07319271564483643,1.397362723309925e-07
46,327264,-0.0025398724246770144,0.043186940252780914,0.7254865169525146,-23.577136993408203,0.0,0.0456593818962574,0.05865885317325592,1.6059090057751746e-07
47,334082,-0.0025464582722634077,0.040723882615566254,0.7185538411140442,-23.794221878051758,1.1920928955078125e-07,0.03369731083512306,0.05503569170832634,1.1221489160107012e-07
48,340900,-0.002551163313910365,0.047445669770240784,0.738579273223877,-23.834253311157227,0.0,0.01746908575296402,0.0661669597029686,1.3551215261031757e-07
