,step,rollout/ep_rew_mean,train/approx_kl,train/clip_fraction,train/entropy_loss,train/explained_variance,train/loss,train/policy_gradient_loss,train/value_loss
21,156814,-0.002070500049740076,0.5933517217636108,0.5193458795547485,-19.119855880737305,-57.77530288696289,-0.05046827718615532,0.038938380777835846,1.497202894995553e-08
22,163632,-0.0020743478089571,0.6220312118530273,0.5141146183013916,-19.2620792388916,-45.77183532714844,-0.0924551784992218,0.04851008579134941,1.9684311070022886e-08
23,170450,-0.002072708448395133,0.5082933902740479,0.4579935669898987,-19.195079803466797,-40.38010025024414,-0.1291474550962448,0.025769423693418503,1.627573809059868e-08
24,177268,-0.002076919889077544,0.5397485494613647,0.48942995071411133,-19.262767791748047,-45.68000793457031,0.02459397353231907,0.04020031541585922,1.103945734826084e-08
25,184086,-0.002079230733215809,0.5324601531028748,0.48509830236434937,-19.31833267211914,-6.392204284667969,0.018303168937563896,0.04369088262319565,1.4922482804990977e-08
26,190904,-0.0020854815375059843,0.5060414671897888,0.4491640031337738,-19.23233985900879,-34.69224166870117,0.03284910321235657,0.028628377243876457,1.4537057779762108e-08
27,197722,-0.0020906429272145033,0.5777513980865479,0.4516133964061737,-19.21776580810547,-27.83144187927246,-0.006279796827584505,0.0638987347483635,1.933829985034663e-08
28,204540,-0.0020937586668878794,0.5290002822875977,0.46872007846832275,-19.27582550048828,-21.729215621948242,-0.017574068158864975,0.02683664858341217,1.4113181734387581e-08
29,211358,-0.0020955000072717667,0.5152396559715271,0.4805123805999756,-19.189172744750977,-16.620304107666016,0.03428683429956436,0.041545432060956955,1.54650265926648e-08
30,218176,-0.002102161291986704,0.5651231408119202,0.49980446696281433,-19.098133087158203,-18.673070907592773,0.054695405066013336,0.03093765676021576,1.8328124795630174e-08
31,224994,-0.0021053438540548086,0.5835902094841003,0.4976826310157776,-19.123201370239258,-18.541759490966797,-0.12324060499668121,0.3014281094074249,1.0636339808911544e-08
32,231812,-0.0021084242034703493,0.5131862163543701,0.5158355832099915,-19.225631713867188,-13.688946723937988,0.20515836775302887,0.0703120157122612,2.323520753577668e-08
33,238630,-0.002108647022396326,0.5339857935905457,0.4800870418548584,-19.343482971191406,-3.1684317588806152,0.01844077929854393,0.03507613018155098,1.2032245422233245e-08
34,245448,-0.0021107143256813288,0.5068378448486328,0.455905944108963,-19.328720092773438,-1.9298288822174072,0.1696755439043045,0.06179621070623398,1.2074687916197036e-08
35,252266,-0.002113333437591791,0.5261735320091248,0.4441869854927063,-19.243417739868164,-8.248287200927734,-0.017178850248456,0.0958222821354866,8.584062349825672e-09
36,259084,-0.0021179188042879105,0.5231796503067017,0.4252029061317444,-19.332788467407227,-8.635616302490234,0.060346271842718124,0.031277645379304886,1.1090203422270406e-08
37,265902,-0.002119447337463498,0.520527184009552,0.4158257842063904,-19.445688247680664,-5.890462875366211,0.17240187525749207,0.08423570543527603,1.1500804752984095e-08
38,272720,-0.0021204103250056505,0.5177959203720093,0.39679771661758423,-19.355628967285156,-5.249307632446289,0.13406437635421753,0.008758017793297768,1.105900526710002e-08
39,279538,-0.002119974931702018,0.5042446851730347,0.34229981899261475,-19.21074676513672,-7.480047225952148,-0.02922617830336094,0.03436857834458351,1.2216979428103514e-08
40,286356,-0.0021164878271520138,0.48050037026405334,0.3711792528629303,-18.953176498413086,-5.600782871246338,-0.12198121100664139,0.00967759545892477,1.3309452207010963e-08
41,293174,-0.0021137380972504616,0.5487277507781982,0.35839447379112244,-18.9212589263916,-3.7376136779785156,0.17875880002975464,0.03626979514956474,1.527129001033245e-08
42,299992,-0.002111279172822833,0.5381242632865906,0.38304001092910767,-18.678970336914062,-4.223109245300293,-0.007628086023032665,-0.0014616284752264619,1.075926547855488e-08
43,306810,-0.0021077273413538933,0.564932107925415,0.34754082560539246,-18.538719177246094,-3.142731189727783,0.02210557833313942,0.0006837049149908125,7.857278383482935e-09
44,313628,-0.0021044444292783737,0.5438377857208252,0.34408918023109436,-18.504777908325195,-1.6958949565887451,0.008626321330666542,0.03348236903548241,8.254749772618197e-09
45,320446,-0.0021039999555796385,0.7546334266662598,0.3044587969779968,-18.536376953125,-4.310025691986084,0.09124258905649185,0.12875476479530334,5.020881044259795e-09
46,327264,-0.002103106351569295,0.5783299207687378,0.28200840950012207,-18.604238510131836,-0.9830032587051392,-0.033001769334077835,0.03226766362786293,6.456720047509634e-09
47,334082,-0.0020998124964535236,0.5652783513069153,0.3057886064052582,-18.610301971435547,-3.0468530654907227,0.0415116585791111,0.015787262469530106,7.1853891725481844e-09
48,340900,-0.002097897930070758,0.5782185792922974,0.3389703929424286,-18.3641300201416,-4.594644069671631,-0.024943366646766663,0.005340701434761286,3.395333569855552e-09
